median,stdev,lat,lon,clean_mean,zip_code
39526.0,43622.0,33.6257,-83.6097,53822.0,30025
145428.0,53806.0,34.2852,-84.1411,85287.33,30028
197767.5,72998.0,33.7695,-84.2975,111227.5,30030
39857.6,38935.8,33.7296,-84.2645,47971.4,30032
42741.0,46456.0,33.8183,-84.2661,51567.5,30033
39363.0,28953.0,33.6954,-84.2133,46723.0,30034
53068.5,34901.5,33.7169,-84.1781,53814.0,30035
300000.0,51000.0,33.6693,-84.1235,61208.0,30038
118342.5,43692.75,33.8225,-84.0501,71091.25,30039
192616.0,61786.25,34.2084,-84.1814,107910.75,30040
206542.83,63514.0,34.1533,-84.1325,121741.17,30041
52113.0,54378.0,33.9742,-84.0295,64226.0,30043
55480.0,40296.67,33.9234,-84.0382,59968.67,30044
114201.5,48120.5,33.9468,-84.0004,69688.5,30045
48925.6,48765.2,33.8744,-84.1191,63445.8,30047
173908.5,27608.5,33.7704,-83.8882,51882.0,30052
39247.0,34414.0,33.6661,-83.8755,49647.0,30054
68054.0,56853.0,33.5123,-83.772,81606.0,30055
132190.33,32217.0,33.7311,-84.1441,49154.67,30058
34401.33,44088.33,33.9355,-84.5456,47583.33,30060
155756.5,64513.25,33.9969,-84.4656,111088.75,30062
64165.6,60918.0,33.9349,-84.602,80495.2,30064
113928.43,61959.57,34.0387,-84.5021,95989.43,30066
67571.0,48285.0,33.9369,-84.4786,72992.0,30067
119525.0,71190.5,33.9764,-84.4437,126042.0,30068
54109.33,44330.33,33.9344,-84.2118,59908.0,30071
104502.0,69056.67,34.0538,-84.3977,111869.33,30075
50858.0,46116.0,34.0405,-84.3328,62343.0,30076
156983.0,52022.6,33.8646,-84.0192,82787.4,30078
145603.33,59254.0,33.8793,-84.4867,91204.33,30080
41241.67,39172.67,33.8778,-84.5546,50670.33,30082
40593.33,36041.33,33.7756,-84.2089,48219.67,30083
121566.0,52422.4,33.8519,-84.2182,80525.2,30084
139002.5,65645.5,33.8062,-84.1265,102886.5,30087
300000.0,24413.0,33.7561,-84.1824,48113.0,30088
87632.0,51707.5,33.9549,-84.255,89133.0,30092
32873.0,33655.0,33.8997,-84.19,41102.0,30093
183870.5,53797.5,33.6165,-84.0443,83037.0,30094
41932.0,38558.67,33.9735,-84.1579,51190.0,30096
112344.0,70995.0,34.0531,-84.167,119811.0,30097
151764.67,52693.67,34.0536,-84.6726,89398.33,30101
73985.0,58158.0,34.0645,-84.5781,88795.0,30102
55242.0,37762.0,34.3422,-84.9182,53935.0,30103
167714.0,39421.0,33.8549,-84.608,55200.5,30106
62714.0,51216.5,34.3426,-84.3686,73421.0,30107
38615.0,47372.0,33.5875,-85.2704,53423.0,30108
32566.0,35946.0,33.8635,-85.13,44422.0,30113
300000.0,62623.0,34.1687,-84.5414,98943.0,30114
85697.67,63914.0,34.1888,-84.3874,99853.33,30115
45336.67,54032.0,33.5968,-85.0595,60065.33,30116
127985.33,38968.67,34.1939,-84.7637,54156.0,30121
37776.0,37581.0,34.1308,-85.3288,45661.5,30124
27568.5,36894.5,33.9944,-85.2765,44869.0,30125
54831.5,50535.75,33.8111,-84.5604,66201.0,30126
90244.0,71803.0,33.9104,-84.6917,104422.0,30127
72461.0,48558.33,33.9539,-84.8447,81158.33,30132
143619.0,34999.0,33.7728,-84.7628,56273.8,30134
147079.67,51200.0,33.7171,-84.7079,74701.33,30135
56461.0,56107.5,34.1213,-84.7574,72920.5,30137
46429.0,43387.0,33.881,-84.7871,52089.0,30141
50930.0,43486.0,34.4935,-84.5581,60303.0,30143
300000.0,53833.0,34.0408,-84.6115,86642.0,30144
38144.5,51002.5,34.191,-85.1795,55844.5,30147
75367.0,62069.0,34.0098,-84.6329,87212.0,30152
30825.5,35977.5,34.0139,-85.0399,44585.5,30153
59198.0,44930.0,33.8059,-84.8644,68920.0,30157
30827.25,35933.25,34.2786,-85.1315,42200.25,30161
175569.5,44166.5,34.2858,-85.2617,54440.5,30165
51453.0,58313.0,33.4593,-85.1018,68010.0,30170
42125.0,42520.0,33.7909,-85.2451,52387.5,30176
72564.0,52579.0,34.1348,-84.9733,77568.0,30178
49092.5,36771.5,33.7431,-84.9946,53791.5,30179
41111.0,40847.0,33.7332,-84.9152,50473.0,30180
71145.0,49829.0,34.3231,-84.5737,79863.0,30183
191054.0,51833.5,34.0957,-84.4859,87111.5,30188
89976.33,62438.33,34.1322,-84.5819,98791.67,30189
35453.33,45141.33,32.9904,-84.1157,48963.33,30204
92498.0,59389.0,33.2968,-84.4668,107764.0,30205
53160.0,43411.5,33.5599,-84.5994,62930.5,30213
65232.0,52115.0,33.4602,-84.416,72166.0,30214
72932.0,59949.0,33.3797,-84.4112,84946.5,30215
47733.0,45926.0,33.2755,-84.8584,60912.0,30220
41597.0,32355.0,33.0193,-84.6884,46526.0,30222
33825.5,35099.0,33.2721,-84.3015,44705.0,30223
48208.0,36907.0,33.2212,-84.2919,52292.0,30224
57044.5,46015.0,33.3908,-84.2796,65802.0,30228
52235.0,39353.0,33.0676,-84.9379,52590.0,30230
45714.5,45727.5,33.2748,-84.0032,57564.0,30233
49738.67,39431.33,33.5469,-84.3173,53870.33,30236
39915.0,32645.0,33.498,-84.3955,44216.0,30238
33000.67,39371.0,32.999,-85.0884,48207.33,30240
29814.0,45249.0,33.0196,-84.9274,45779.0,30241
78143.0,53721.0,33.4103,-83.9956,84165.0,30252
112953.25,50794.75,33.4596,-84.1459,66243.0,30253
52763.0,44783.0,33.2735,-84.752,62715.0,30259
35844.0,37420.5,33.5808,-84.3306,44877.5,30260
55119.0,65385.0,33.418,-84.8452,73804.0,30263
66154.0,47721.5,33.397,-84.7057,71940.5,30265
300000.0,26827.0,33.5546,-84.7261,51506.0,30268
155938.33,60001.67,33.3923,-84.5675,92318.67,30269
300000.0,42745.0,33.6048,-84.2716,79222.0,30273
34136.0,38627.67,33.5527,-84.3927,45235.67,30274
300000.0,63774.0,33.2835,-84.543,92982.0,30276
75154.0,43117.0,33.3847,-84.6931,82432.0,30277
189530.75,49350.75,33.5589,-84.2109,77978.5,30281
103165.0,34042.25,32.932,-84.3315,49122.75,30286
28044.0,64192.0,33.4807,-84.5559,56107.0,30290
136584.33,45577.33,33.6506,-84.2769,63710.67,30294
39586.0,31417.5,33.0682,-84.3976,44248.0,30295
35589.5,33276.5,33.5555,-84.4294,41914.0,30296
31298.0,34879.5,33.6336,-84.3618,42804.0,30297
52296.0,48895.0,33.7509,-84.3917,58996.0,30303
203599.25,80535.75,33.8264,-84.3834,132522.25,30305
62291.67,68765.67,33.7921,-84.3483,89010.33,30306
51342.0,46539.0,33.7663,-84.3781,55929.0,30308
89122.33,68414.67,33.7829,-84.3777,101692.0,30309
32801.0,22578.0,33.7038,-84.41,36521.0,30310
38384.25,36374.75,33.7281,-84.4552,46370.25,30311
19540.67,28957.0,33.7416,-84.3869,28185.67,30312
33528.5,55108.0,33.7709,-84.3971,52454.5,30313
25155.33,32246.67,33.7568,-84.4322,35119.33,30314
23191.5,44728.0,33.7131,-84.3692,41438.0,30315
52622.0,55424.0,33.7214,-84.3487,69990.5,30316
37928.33,57801.0,33.7545,-84.3379,59965.67,30317
53472.5,41519.0,33.8049,-84.4609,60823.25,30318
82284.5,72425.0,33.9028,-84.3382,102743.5,30319
119232.0,86147.0,33.8173,-84.3412,132078.0,30324
195650.5,83091.0,33.8529,-84.4345,172399.5,30327
83733.0,65553.5,33.9313,-84.3856,98212.0,30328
40013.5,51130.0,33.8465,-84.3161,59090.75,30329
37653.5,41129.5,33.7299,-84.5123,49861.0,30331
20011.0,23937.0,33.6455,-84.4694,30142.0,30337
300000.0,79327.0,33.9414,-84.3127,114678.0,30338
127176.67,44566.67,33.8961,-84.2569,58804.33,30340
43173.0,41648.33,33.894,-84.3037,54242.33,30341
138913.67,76187.33,33.8914,-84.3699,122944.67,30342
34878.8,30525.2,33.6795,-84.4703,40160.6,30344
132430.0,83858.0,33.8342,-84.2977,139088.0,30345
47034.4,40961.4,33.6083,-84.482,53775.8,30349
176627.0,59774.5,33.96,-84.359,86003.5,30350
42625.0,35289.0,33.6621,-84.4093,45612.0,30354
27485.0,35749.0,32.4663,-82.3369,44110.0,30401
43081.5,47288.5,32.2824,-82.5303,54820.0,30410
16529.0,25468.0,32.1184,-82.6701,26751.0,30411
33616.0,34027.0,32.4463,-81.6682,48726.0,30415
35581.5,43902.0,32.129,-81.8309,47395.0,30417
44445.0,44530.0,32.0102,-81.9273,55382.0,30427
23929.0,31023.5,32.9923,-82.3127,31788.5,30434
34954.0,32814.5,32.3974,-82.17,43320.5,30439
115043.33,31284.33,32.8586,-81.9406,41475.67,30442
29713.5,31026.5,32.6142,-81.8653,39385.5,30450
300000.0,43730.0,32.0093,-82.1406,42310.0,30453
45209.0,34584.0,32.3714,-82.616,44877.0,30457
27179.33,27720.67,32.3881,-81.8367,34530.0,30458
26548.0,21838.0,32.4042,-81.7718,32069.0,30461
36259.5,43694.5,32.6903,-81.6267,49702.5,30467
31101.0,38929.0,32.7034,-82.2796,40479.0,30471
65872.5,48829.5,32.2298,-82.3719,74173.0,30474
26622.0,51773.0,34.3186,-83.8335,47365.5,30501
47151.0,35972.0,34.2714,-83.9111,52703.0,30504
58729.67,48944.33,34.3799,-83.8908,70114.0,30506
120286.0,25799.0,34.267,-83.7158,37204.33,30507
37584.0,31790.0,34.45,-83.5452,43920.5,30511
40735.5,42174.5,34.8993,-83.9707,50226.0,30512
37675.5,34718.0,34.9062,-84.3423,46424.5,30513
188159.5,56293.0,34.1251,-83.7903,91985.5,30517
70544.0,61166.5,34.1324,-84.0122,82629.0,30518
73875.0,51687.0,34.1483,-83.955,82304.0,30519
43228.0,43421.0,34.2874,-83.2704,52348.0,30521
300000.0,12671.0,34.7212,-83.3771,52078.0,30523
34750.0,41454.0,34.5637,-83.8028,44684.0,30528
33536.5,30453.5,34.5175,-83.5955,40499.0,30531
35507.0,38404.33,34.5605,-84.0384,45113.67,30533
51062.0,57300.5,34.3827,-83.987,66040.5,30534
40194.0,41446.5,34.5763,-83.5706,51554.0,30535
39507.5,41208.5,34.5928,-84.43,49242.0,30536
41615.0,38382.0,34.7777,-84.5188,48694.0,30540
60688.0,53049.0,34.1713,-83.9187,70659.0,30542
34008.0,37509.0,34.9594,-83.6503,43665.0,30546
63877.0,53875.0,34.0939,-83.7612,76773.0,30548
64488.0,54283.0,34.1385,-83.6098,76551.0,30549
43575.33,46231.0,34.4326,-83.0785,56790.67,30553
41131.0,48039.0,34.2202,-83.5965,52828.0,30558
55045.0,40405.0,34.7886,-84.195,57816.0,30560
26181.0,27572.0,34.0937,-83.4165,34184.0,30565
67443.0,60039.0,34.2401,-83.9152,86049.0,30566
29059.0,59520.0,34.9418,-83.3609,52362.0,30568
50950.0,56789.0,34.6258,-83.697,67415.0,30571
37513.5,51476.0,34.8098,-83.5213,56365.0,30576
118808.33,41302.0,34.5651,-83.3301,51213.67,30577
32992.0,45934.0,33.9209,-83.3511,47838.8,30605
57926.4,50073.2,33.9585,-83.4256,67474.4,30606
130482.33,38958.67,33.9363,-83.6898,55936.0,30620
72681.0,61351.0,33.8288,-83.5016,84343.0,30621
22284.0,58029.0,34.0789,-83.0892,47063.0,30629
43203.0,34821.0,33.9244,-83.0982,49554.5,30630
34291.0,32457.5,34.1098,-82.7645,38615.5,30635
214846.5,45507.5,33.5088,-83.2012,83026.0,30642
25896.5,38131.0,34.3349,-82.8948,40275.5,30643
43662.0,44949.0,33.598,-83.4742,50102.0,30650
49959.0,49389.0,33.7552,-83.7082,62066.0,30655
43333.0,40673.5,33.824,-83.7364,50811.0,30656
33689.33,42830.0,34.2756,-83.1546,47526.0,30662
21202.0,26181.0,33.6172,-83.0763,30565.0,30669
39524.0,35496.0,33.7629,-82.6911,47201.0,30673
110719.0,64249.0,33.8556,-83.3946,116157.0,30677
45380.0,36817.5,33.9967,-83.7201,54583.25,30680
28714.0,30414.0,33.9612,-83.2863,37006.0,30683
48045.67,46243.0,34.5325,-84.862,57365.67,30701
32133.0,38019.67,34.8212,-84.7535,44975.33,30705
48600.0,41189.5,34.8528,-85.3421,54647.0,30707
104771.5,49904.75,34.7435,-84.977,63307.25,30720
34225.4,39251.0,34.7933,-84.9075,47416.4,30721
31171.0,30194.0,34.925,-85.3349,39423.0,30725
46505.0,46323.0,34.6523,-85.1394,53044.0,30728
33758.0,34442.0,34.516,-85.4538,42077.0,30731
36307.0,29826.0,34.4233,-84.9982,45317.0,30733
64915.0,52833.0,34.884,-85.214,75157.0,30736
62240.0,48112.0,34.8201,-85.1588,74387.0,30739
24694.25,32072.25,34.8306,-85.267,37395.0,30741
14904.0,37796.0,34.9286,-85.2426,29242.0,30742
13090.0,26877.0,34.4708,-85.3315,22544.0,30747
35560.5,38602.5,34.9026,-85.4869,47436.0,30752
174872.0,49693.5,34.8716,-85.0491,55561.0,30755
41719.0,52530.0,33.3031,-82.2074,59143.0,30805
169877.6,49546.2,33.5446,-82.127,86398.8,30809
48496.0,39210.0,33.453,-82.3422,57612.0,30814
96708.6,43323.6,33.3699,-82.0928,55369.0,30815
28308.0,43322.0,33.7334,-82.3909,38705.0,30817
27133.0,42599.0,33.4111,-82.5013,48992.0,30824
15420.0,32472.0,33.0807,-82.1004,31299.0,30830
20246.0,27021.0,33.4676,-81.9804,28989.67,30901
24638.0,44782.0,33.471,-82.001,39869.0,30904
29444.2,27383.8,33.4232,-82.0343,37438.8,30906
72638.5,64446.5,33.5007,-82.0962,87258.0,30907
172769.25,49558.0,33.4903,-82.042,73866.75,30909
40253.0,32149.0,32.6622,-82.5792,42704.0,31002
98042.0,55776.0,32.5402,-83.5853,95423.0,31005
36217.5,44094.0,32.6093,-84.2393,47290.0,31006
30397.0,44684.0,31.9713,-83.6888,44209.5,31010
30427.5,26003.5,32.3895,-83.3128,35413.0,31014
38439.0,42620.0,31.8611,-83.7048,52834.0,31015
31689.0,32337.0,32.4332,-83.0591,41749.0,31019
25613.0,48243.0,32.5355,-82.9288,43999.0,31021
46200.5,49153.75,32.5641,-83.1011,58786.25,31022
32603.75,34597.25,32.2068,-83.1217,41101.5,31023
32858.5,37830.5,33.3153,-83.3509,42792.5,31024
50538.0,57144.0,32.4861,-82.7742,61198.0,31027
62610.0,55047.0,32.6395,-83.7035,74854.0,31028
36887.0,37916.0,33.0929,-83.8542,43869.0,31029
41740.0,37879.5,32.4692,-83.9034,47950.0,31030
49668.0,44253.0,33.095,-83.5971,57274.0,31032
45688.0,44750.0,32.1846,-83.5149,54743.0,31036
38735.33,37118.67,32.8859,-83.3038,46787.67,31042
23415.5,33424.5,32.5952,-83.4522,33901.5,31044
76320.0,52910.0,32.5214,-83.6923,83542.5,31047
67078.0,47241.0,32.7731,-83.7972,73300.0,31052
37863.0,29748.0,32.0224,-82.8802,38745.0,31055
46119.25,40963.25,33.0589,-83.2338,50398.75,31061
17964.0,16125.0,32.3149,-83.9575,21707.0,31063
42233.0,42416.5,33.26,-83.7015,52554.5,31064
14842.0,31240.0,32.2932,-84.0628,27855.0,31068
64217.0,64457.0,32.4584,-83.6629,80802.0,31069
15092.0,43645.0,32.2908,-82.9152,35550.0,31075
41653.0,43992.0,31.9532,-83.3165,50537.0,31079
40763.33,51514.0,32.9627,-82.7383,56745.67,31082
148006.2,38610.2,32.5926,-83.654,59221.0,31088
31803.0,34190.0,32.1044,-83.7593,44128.0,31092
20337.0,31775.0,32.6417,-83.6198,32770.0,31093
19476.0,25243.0,32.7364,-82.6661,27910.0,31096
13287.0,29432.0,32.8338,-83.6359,26122.0,31201
75931.6,36402.0,32.8489,-83.6635,39688.0,31204
19887.67,30683.33,32.7967,-83.6606,29661.67,31206
55280.75,52673.5,32.8856,-83.7246,68310.5,31210
23194.0,19927.5,32.8595,-83.5856,26058.5,31211
21816.0,37529.0,32.8435,-83.6108,31776.0,31217
150000.0,25558.5,31.4961,-81.3138,34399.5,31305
66206.0,37882.0,32.3112,-81.3598,69717.0,31312
40009.0,33892.0,31.8198,-81.61,46869.0,31313
43576.0,41095.0,31.6912,-81.6967,51436.0,31316
46122.0,40685.0,32.18,-81.4767,58817.0,31321
57712.0,45885.0,32.0986,-81.2475,66620.0,31322
75575.0,53963.5,31.7791,-81.2554,86999.0,31324
61475.5,54022.0,32.2826,-81.1722,73000.5,31326
45438.5,33439.5,31.7951,-81.6399,52904.5,31333
124465.33,39541.33,32.0735,-81.0848,49259.0,31401
32857.5,35268.5,32.0478,-81.0654,42994.5,31404
81105.5,41565.33,32.0457,-81.1403,48126.83,31405
39165.0,46213.33,31.9801,-81.1182,49525.67,31406
16129.0,17319.0,32.1076,-81.1405,21071.5,31408
74180.67,67221.33,31.9952,-80.9933,92171.67,31410
28711.67,41142.0,32.0718,-81.1147,42164.0,31415
141533.33,35927.0,31.9799,-81.1852,55166.0,31419
24833.5,36772.5,31.2203,-82.3368,35504.0,31501
36150.0,32741.67,31.158,-82.3683,41487.0,31503
43668.0,36163.0,31.6005,-82.5521,49250.0,31510
32205.75,38271.0,31.7407,-82.309,43261.5,31513
48649.0,40241.0,31.28,-82.2062,55367.0,31516
22364.0,64069.0,31.1604,-81.4808,50162.5,31520
88422.0,67035.0,31.1727,-81.3849,109183.0,31522
37016.0,56669.0,31.2244,-81.4522,58317.67,31525
23895.0,50837.0,31.5451,-82.8868,42708.0,31533
23990.0,25903.0,31.4242,-82.8007,27827.0,31535
300000.0,36397.0,31.7919,-82.5592,46844.0,31539
32380.0,35197.0,31.6264,-81.9207,42246.0,31545
37328.0,38491.0,31.2019,-81.9674,46888.0,31553
28697.5,52715.0,31.3801,-82.1172,48811.0,31557
18974.0,14060.0,30.8023,-81.5276,20772.0,31558
31733.0,31017.0,31.5052,-82.0214,38495.0,31560
36531.0,34682.33,31.6556,-82.7368,45153.67,31567
26196.0,35877.0,30.8559,-81.7434,39167.0,31569
29634.6,32284.8,30.8134,-83.3024,36985.2,31601
58967.33,47111.33,30.8712,-83.2854,68311.33,31602
34204.0,41816.0,31.015,-83.2452,46829.0,31605
27821.67,39989.0,31.1948,-83.4076,42055.33,31620
32815.0,33405.33,30.9145,-83.4247,41501.67,31632
21172.0,41342.0,31.0672,-82.7733,39251.0,31634
28707.0,36590.0,31.0394,-83.1083,42770.0,31635
37340.0,41059.5,31.1603,-83.2641,47001.0,31639
31573.0,30804.0,30.8423,-83.5478,38893.5,31643
70117.67,31729.83,31.5966,-84.1622,38482.0,31701
35089.0,44729.5,31.546,-84.1355,47191.75,31705
36330.0,41473.5,31.5858,-84.2086,46432.0,31707
23322.0,34412.0,32.0525,-84.199,33587.0,31709
300000.0,37557.0,31.7059,-83.5714,65249.0,31714
30958.5,29639.0,31.3805,-84.1001,36842.0,31716
27505.67,46950.67,32.0529,-84.3078,45589.33,31719
71599.0,78242.0,31.5191,-84.3355,90853.0,31721
28648.0,35762.0,31.2239,-84.2202,37319.0,31730
30829.5,27180.5,31.7248,-83.2274,33164.0,31750
34268.0,37798.0,31.1492,-83.9179,47434.0,31756
32658.0,33565.0,31.1808,-83.7803,41967.67,31768
20999.0,27924.0,31.5807,-83.2121,30844.0,31774
20587.5,34851.0,31.3674,-83.5869,33235.5,31775
300000.0,26564.0,31.0718,-84.0927,56576.0,31779
29108.0,36152.0,31.5901,-83.8836,40177.0,31791
29332.0,30480.2,30.8318,-83.9578,37158.0,31792
166769.5,41292.5,31.4719,-83.4766,54197.0,31794
41557.0,35601.0,32.4377,-84.5226,52407.0,31803
27624.0,47713.0,32.66,-84.7621,49348.0,31807
46397.0,53272.0,32.8185,-85.0121,53573.0,31811
41468.0,41928.0,32.5958,-84.5596,49225.0,31827
23121.0,21453.0,32.913,-84.7505,27656.0,31830
31453.0,53263.0,32.8985,-85.1415,53882.0,31833
26552.67,24059.33,32.4156,-84.9396,31860.0,31903
43320.0,38209.0,32.5106,-84.9729,50821.5,31904
52960.0,40465.0,32.3594,-84.9557,60883.5,31905
31323.75,38742.5,32.4675,-84.9584,42312.25,31906
39648.75,42244.75,32.4758,-84.8974,50836.0,31907
137245.67,37353.0,32.5376,-84.9133,59721.67,31909
300000.0,29579.0,30.0846,-81.7284,69705.0,32003
126509.0,42752.33,30.5405,-81.8043,51972.33,32011
60492.0,40855.0,30.1529,-82.7374,64372.0,32024
45805.0,32852.5,30.1461,-82.5944,50670.5,32025
45766.67,51463.67,30.6233,-81.4632,66992.0,32034
34093.0,53905.0,29.9545,-82.6657,53918.0,32038
43768.0,43234.5,30.3264,-82.2835,56425.5,32040
69487.0,57137.0,30.049,-81.7876,82163.0,32043
31937.5,38649.5,30.5321,-83.1558,40970.5,32053
34224.0,34379.0,30.0614,-82.38,41693.0,32054
43196.0,49617.0,30.2817,-82.1246,60142.0,32063
27814.0,32629.33,30.2527,-82.9972,39518.33,32064
88279.0,51569.0,30.1582,-81.8214,93520.0,32065
174972.0,38297.0,30.1026,-81.8311,65549.0,32068
55276.14,45858.0,30.1391,-81.7245,65049.86,32073
82750.0,63587.0,30.0832,-81.4047,103246.0,32081
98743.0,66071.0,30.1992,-81.3952,106270.0,32082
45312.5,42182.5,29.876,-81.3155,56180.5,32084
223389.0,66430.33,29.7349,-81.2644,84097.67,32086
46973.0,53664.0,29.9814,-82.1955,64434.0,32091
54052.0,48675.0,29.894,-81.5118,66488.0,32092
97150.0,75627.0,30.0539,-81.3478,121540.0,32095
166626.0,52718.0,30.2757,-82.7114,55579.0,32096
70640.0,62755.0,30.621,-81.5222,82905.0,32097
48094.0,40580.0,29.4858,-81.2545,56083.0,32110
35998.5,29924.5,29.4518,-81.5465,43027.0,32112
84233.4,33465.0,29.1981,-81.0401,37164.2,32114
25925.33,28185.33,29.2419,-81.0724,33808.67,32117
28511.0,41026.0,29.2619,-81.0271,46598.0,32118
37519.5,31486.0,29.1627,-81.0133,44354.0,32119
45669.75,53877.75,29.1198,-80.9876,60594.5,32127
77603.5,59431.0,29.0657,-81.0516,84726.5,32128
36907.0,37453.0,29.1629,-81.0432,46112.0,32129
83629.0,68395.0,29.2507,-81.298,101198.0,32130
29962.0,49469.0,29.6832,-81.5725,45303.0,32131
36323.0,45689.0,29.5172,-81.1477,51038.0,32136
44098.5,49442.5,29.578,-81.2292,58556.0,32137
40595.5,39054.0,28.9552,-80.906,50688.5,32141
32142.0,25340.0,29.5624,-81.8286,39480.0,32148
51663.0,40483.33,28.929,-81.9472,57486.0,32159
52600.0,44858.0,28.9403,-82.0048,63997.0,32162
26633.5,21177.5,29.5282,-81.1813,30351.5,32164
39311.0,38166.0,29.0245,-80.9314,48009.5,32168
49201.0,55467.0,29.009,-80.8907,66599.0,32169
38854.0,43979.5,29.3164,-81.0685,51070.5,32174
30383.0,33116.75,29.64,-81.6888,39220.5,32177
50038.0,42064.0,29.2362,-81.3968,58420.0,32180
53065.0,41675.0,29.0078,-81.9141,61645.0,32195
85516.8,42149.6,30.2969,-81.7192,53291.8,32205
37781.0,43769.5,30.2963,-81.6322,50384.5,32207
160168.0,28272.0,30.395,-81.6648,35932.0,32208
18968.38,23768.25,30.3555,-81.6793,25250.38,32209
70450.75,41838.25,30.2745,-81.7462,71527.75,32210
107770.5,38695.5,30.3422,-81.5854,58480.5,32211
46295.67,46764.0,30.2803,-81.5892,60247.33,32216
16659.0,27068.0,30.2519,-81.6085,26764.0,32217
104894.75,46362.75,30.4685,-81.6512,56549.5,32218
27197.0,44810.0,30.3957,-81.7353,37429.0,32219
80713.0,63897.0,30.3082,-81.8126,95659.0,32221
85950.0,49773.0,30.1648,-81.6153,90677.0,32223
300000.0,42129.0,30.2987,-81.4502,77625.0,32224
74355.33,53767.33,30.3541,-81.5016,82235.33,32225
33570.0,29504.5,30.3645,-81.418,41673.0,32233
35084.0,24709.0,30.2738,-81.9401,40461.0,32234
48824.0,38636.6,30.221,-81.7583,54565.4,32244
50776.33,39194.67,30.2888,-81.5135,58534.0,32246
151511.0,55569.33,30.277,-81.4108,81009.0,32250
31332.0,36230.0,30.342,-81.7252,39516.0,32254
51507.0,56235.0,30.199,-81.5302,69317.0,32256
126366.0,43766.33,30.1965,-81.6101,58797.0,32257
80784.0,55893.0,30.1745,-81.5358,81834.0,32258
66559.33,42457.17,30.0828,-81.6277,73375.5,32259
42273.0,39477.0,30.3611,-81.5815,51362.0,32277
44972.5,34521.5,30.4307,-84.2379,52231.0,32301
90642.2,45003.0,30.4805,-84.3238,55488.2,32303
15801.5,33405.5,30.4498,-84.3104,24438.5,32304
38583.0,25741.0,30.3832,-84.2578,36909.0,32305
141118.0,66644.67,30.4819,-84.2326,78082.0,32308
300000.0,51124.0,30.5601,-84.0784,111116.0,32309
30834.75,39873.25,30.4097,-84.3632,42041.0,32310
38546.0,31642.0,30.4312,-84.2177,43979.0,32311
193796.0,65887.5,30.5639,-84.2521,109122.25,32312
300000.0,60717.0,30.3977,-84.1209,97317.0,32317
56171.0,43108.0,29.6031,-85.0094,54845.0,32320
29481.0,54205.0,30.2897,-84.9882,48962.0,32321
34604.5,38935.5,30.6669,-84.8152,45631.5,32324
300000.0,23434.0,30.0264,-84.3926,38309.0,32327
29579.0,56642.0,30.4547,-83.5778,55223.0,32331
300000.0,42120.0,30.023,-84.9825,50123.0,32334
40557.0,59874.0,30.3166,-83.9562,69011.0,32344
41681.0,44736.5,30.1826,-83.6438,59575.5,32347
300000.0,35389.0,29.9131,-83.5281,48955.0,32348
39240.5,44040.0,30.5554,-84.6218,48266.5,32351
300000.0,42733.0,30.6566,-84.6381,59416.0,32352
55861.0,32341.0,30.1667,-84.1885,55511.0,32355
26230.0,25346.0,29.9164,-84.5712,33351.0,32358
69516.0,61840.0,30.1449,-85.6484,82936.0,32401
42684.33,37822.0,30.1396,-85.5887,52155.33,32404
108546.0,41612.25,30.1939,-85.6789,59075.25,32405
38191.0,35779.0,30.1806,-85.806,49163.0,32407
47268.0,27693.0,30.1634,-85.7617,54855.0,32408
47631.0,49524.0,30.2356,-85.9095,65200.5,32413
27528.33,29564.33,30.8168,-85.7498,36730.67,32425
34284.0,40023.0,30.7873,-85.5911,46034.0,32428
42002.0,33100.0,30.3817,-85.2758,47372.0,32430
19838.0,49607.0,30.8396,-86.3245,39698.0,32433
30611.0,33995.0,30.7498,-86.1186,41014.5,32435
28689.5,33729.5,30.8976,-85.4568,40247.5,32440
43050.0,43576.5,30.2418,-85.6692,52650.5,32444
40032.75,35592.75,30.8536,-85.1495,47115.5,32446
35046.0,28506.0,30.6232,-85.3048,41979.0,32448
48507.0,35783.5,30.742,-85.965,54903.5,32455
36511.0,38953.0,29.8243,-85.2028,52512.0,32456
300000.0,42059.0,30.3828,-86.2191,66850.0,32459
40413.0,30711.0,30.6721,-85.7855,46783.0,32462
30056.0,45464.0,30.0607,-85.2466,48055.0,32465
31526.0,27844.0,30.3987,-85.459,36839.0,32466
22139.5,23475.0,30.4314,-87.2322,26923.5,32501
103374.0,35176.0,30.4343,-87.2032,46020.5,32503
46237.0,43625.0,30.4866,-87.1984,53531.5,32504
33710.5,26131.0,30.4356,-87.257,37206.0,32505
133444.0,45005.67,30.374,-87.4002,59655.0,32506
35651.0,33200.0,30.3902,-87.2828,43318.0,32507
300000.0,20717.0,30.4004,-87.294,48864.0,32511
166868.5,43479.0,30.5124,-87.2254,48552.5,32514
52629.0,43580.0,30.4871,-87.3088,60275.5,32526
46407.0,67368.0,30.8403,-86.7041,74247.0,32531
88739.0,54021.0,30.6288,-87.2937,91005.0,32533
51754.0,43764.33,30.5428,-87.2753,63458.0,32534
59830.0,50893.0,30.7767,-86.5905,65790.0,32536
300000.0,51555.0,30.7251,-86.5447,91789.0,32539
141970.0,56492.67,30.3893,-86.4187,100225.67,32541
108262.0,43763.25,30.4485,-86.6325,57255.0,32547
29013.0,25760.33,30.4009,-86.6214,35603.33,32548
